"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","full_address","lat","lon","cid","lat_offset","lon_offset"
"9054","Mischief Under $5000",2009,12,"200 MAIN ST","200 MAIN ST 200 MAIN ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2830276,-123.0993844,1,49.2834349418751,-123.099230732015
"9055","Mischief Under $5000",2009,12,"2000 CHARLES ST","2000 CHARLES ST 2000 CHARLES ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.272864,-123.063722,1,49.2731300928402,-123.063251027425
"9056","Mischief Under $5000",2009,12,"2200 O0FORD ST","2200 O0FORD ST 2200 O0FORD ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.24864,-122.99888,1,49.2487863335402,-122.99855332305
"9057","Mischief Under $5000",2009,12,"1600 W 2ND AVE","1600 W 2ND AVE 1600 W 2ND AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2695751,-123.1410228,1,49.2700305113543,-123.140559011444
"9058","Mischief Under $5000",2009,12,"900 E 30TH AVE","900 E 30TH AVE 900 E 30TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2431551,-123.0857593,1,49.2434706261696,-123.085324263384
"9059","Mischief Under $5000",2009,12,"4700 LANARK ST","4700 LANARK ST 4700 LANARK ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2428704,-123.0746245,1,49.2430988829453,-123.074451123348
"9060","Mischief Under $5000",2009,12,"1000 MCLEAN DR","1000 MCLEAN DR 1000 MCLEAN DR  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.275668,-123.0742851,1,49.2758785322688,-123.074153021857
"9061","Mischief Under $5000",2009,12,"4800 JOYCE ST","4800 JOYCE ST 4800 JOYCE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2415416,-123.0284791,1,49.2419813670227,-123.028085267641
"9062","Mischief Under $5000",2009,12,"RICHARDS ST / ROBSON ST","RICHARDS ST / ROBSON ST RICHARDS ST / ROBSON ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.28559,-123.12634,1,49.2857312806129,-123.125984087633
"9063","Mischief Under $5000",2009,12,"900 E 30TH AVE","900 E 30TH AVE 900 E 30TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2431551,-123.0857593,1,49.2432560264217,-123.085452295836
"9064","Mischief Under $5000",2009,12,"700 ROBSON ST","700 ROBSON ST 700 ROBSON ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2813352,-123.1200183,1,49.2814677111771,-123.119579474435
"9065","Mischief Under $5000",2009,12,"NELSON ST / SEYMOUR ST","NELSON ST / SEYMOUR ST NELSON ST / SEYMOUR ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.28348,-123.12956,1,49.2838418006854,-123.12915101703
"9066","Mischief Under $5000",2009,12,"2100 E 29TH AVE","2100 E 29TH AVE 2100 E 29TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2447851,-123.0626194,1,49.2452377203934,-123.062488622974
"9067","Mischief Under $5000",2009,12,"GRANVILLE ST / HELMCKEN ST","GRANVILLE ST / HELMCKEN ST GRANVILLE ST / HELMCKEN ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.27979,-123.12706,1,49.2802363668855,-123.126606017013
"9068","Mischief Under $5000",2009,12,"100 W HASTINGS ST","100 W HASTINGS ST 100 W HASTINGS ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2818961,-123.1074143,1,49.2821393179682,-123.107042162094
"9069","Mischief Under $5000",2009,12,"1900 BARCLAY ST","1900 BARCLAY ST 1900 BARCLAY ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2910659,-123.1393804,1,49.2912566560787,-123.138985547466
"9070","Mischief Under $5000",2009,12,"3400 CROWLEY DR","3400 CROWLEY DR 3400 CROWLEY DR  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2372041,-123.0325142,1,49.2375436920251,-123.03230934211
"9071","Mischief Under $5000",2009,12,"1500 W 2ND AVE","1500 W 2ND AVE 1500 W 2ND AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.26949,-123.13869,1,49.2698676638643,-123.138367410364
"9072","Mischief Under $5000",2009,12,"300 E 62ND AVE","300 E 62ND AVE 300 E 62ND AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2142069,-123.1001489,1,49.2146398099285,-123.09999545998
"9073","Mischief Under $5000",2009,12,"1200 MELVILLE ST","1200 MELVILLE ST 1200 MELVILLE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2878266,-123.124373,1,49.2881969111222,-123.124017961544
"9074","Mischief Under $5000",2009,12,"1800 E 3RD AVE","1800 E 3RD AVE 1800 E 3RD AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2676351,-123.0677213,1,49.2680753211241,-123.067434201896
"9075","Mischief Under $5000",2009,12,"800 E HASTINGS ST","800 E HASTINGS ST 800 E HASTINGS ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2809643,-123.0868638,1,49.2813264018922,-123.086752310033
"9076","Mischief Under $5000",2009,12,"2700 CHEYENNE AVE","2700 CHEYENNE AVE 2700 CHEYENNE AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2416159,-123.0493909,1,49.2418821854868,-123.049007435082
"9077","Mischief Under $5000",2009,12,"3000 CROWN ST","3000 CROWN ST 3000 CROWN ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.259902,-123.1938851,1,49.260303310137,-123.193423131124
"9078","Mischief Under $5000",2009,12,"6400 GLADSTONE ST","6400 GLADSTONE ST 6400 GLADSTONE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2261678,-123.0621551,1,49.2264573634816,-123.061986850363
"9079","Mischief Under $5000",2009,12,"3300 E BROADWAY AVE","3300 E BROADWAY AVE 3300 E BROADWAY AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2617651,-123.0335598,1,49.2622166905307,-123.03342632769
"9080","Mischief Under $5000",2009,12,"2200 E 44TH AVE","2200 E 44TH AVE 2200 E 44TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2302147,-123.0617957,1,49.2303580586642,-123.061303370891
"9081","Mischief Under $5000",2009,12,"2400 ST LAWRENCE ST","2400 ST LAWRENCE ST 2400 ST LAWRENCE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2431718,-123.0565141,1,49.2434779968357,-123.056284668147
"9082","Mischief Under $5000",2009,12,"6900 CULLODEN ST","6900 CULLODEN ST 6900 CULLODEN ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2216802,-123.0785746,1,49.2218283685817,-123.078268281297
"9083","Mischief Under $5000",2009,12,"800 JACKSON AVE","800 JACKSON AVE 800 JACKSON AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.27728,-123.09332,1,49.2775812127441,-123.09310972342
"9084","Mischief Under $5000",2009,12,"3800 W 31ST AVE","3800 W 31ST AVE 3800 W 31ST AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2441851,-123.188317,1,49.2445114565757,-123.187987968391
"9085","Mischief Under $5000",2009,12,"ARBUTUS ST / W 16TH AVE","ARBUTUS ST / W 16TH AVE ARBUTUS ST / W 16TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2573099,-123.15277,1,49.2574498001719,-123.152513312578
"9086","Mischief Under $5000",2009,12,"SEYMOUR ST / W PENDER ST","SEYMOUR ST / W PENDER ST SEYMOUR ST / W PENDER ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2808,-123.10597,1,49.2810888554456,-123.105662703944
"9087","Mischief Under $5000",2009,12,"400 W 8TH AVE","400 W 8TH AVE 400 W 8TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2637752,-123.1131071,1,49.2639728475917,-123.112967415351
"9088","Mischief Under $5000",2009,12,"1900 W 45TH AVE","1900 W 45TH AVE 1900 W 45TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2306051,-123.1495523,1,49.2310628640507,-123.149428497401
"9089","Mischief Under $5000",2009,12,"600 W 41ST AVE","600 W 41ST AVE 600 W 41ST AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2334308,-123.1170049,1,49.2338450539828,-123.116695207752
"9090","Mischief Under $5000",2009,12,"5400 BAILLIE ST","5400 BAILLIE ST 5400 BAILLIE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2366609,-123.1219825,1,49.2370474192127,-123.121624132277
"9091","Mischief Under $5000",2009,12,"1700 BLENHEIM ST","1700 BLENHEIM ST 1700 BLENHEIM ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.271042,-123.1774651,1,49.2713619881562,-123.177299953844
"9092","Mischief Under $5000",2009,12,"CAMBIE ST / W 19TH AVE","CAMBIE ST / W 19TH AVE CAMBIE ST / W 19TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.25433,-123.12127,1,49.254647126658,-123.12108946774
"9093","Mischief Under $5000",2009,12,"700 VICTORIA DR","700 VICTORIA DR 700 VICTORIA DR  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.278195,-123.0654751,1,49.278390268124,-123.065344192967
"9094","Mischief Under $5000",2009,12,"900 BURRARD ST","900 BURRARD ST 900 BURRARD ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2815299,-123.12422,1,49.2817711810456,-123.123908231275
"9095","Mischief Under $5000",2009,12,"3100 E 16TH AVE","3100 E 16TH AVE 3100 E 16TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2554351,-123.0388193,1,49.2558780795339,-123.038339652432
"9096","Mischief Under $5000",2009,12,"600 ALE0ANDER ST","600 ALE0ANDER ST 600 ALE0ANDER ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.26039,-123.11336,1,49.2607035014372,-123.113158773273
"9097","Mischief Under $5000",2009,12,"1000 HOWE ST","1000 HOWE ST 1000 HOWE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2796589,-123.1241149,1,49.2801376531459,-123.123847181234
"9098","Mischief Under $5000",2009,12,"100 E 52ND AVE","100 E 52ND AVE 100 E 52ND AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2228051,-123.10366,1,49.2229956342947,-123.103302348389
"9099","Mischief Under $5000",2009,12,"W 49TH AVE / WEST BLVD","W 49TH AVE / WEST BLVD W 49TH AVE / WEST BLVD  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.22752,-123.18566,1,49.2280019358906,-123.185287783236
"9100","Mischief Under $5000",2009,12,"700 HELMCKEN ST","700 HELMCKEN ST 700 HELMCKEN ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2781753,-123.1248383,1,49.2784273476822,-123.124663468527
"9101","Mischief Under $5000",2009,12,"HORNBY ST / SMITHE ST","HORNBY ST / SMITHE ST HORNBY ST / SMITHE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.28005,-123.12572,1,49.2802396616792,-123.125581777445
"9102","Mischief Under $5000",2009,12,"4500 FLEMING ST","4500 FLEMING ST 4500 FLEMING ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.24502,-123.0718977,1,49.2451303000769,-123.071444855063
"9103","Mischief Under $5000",2009,12,"1900 ROBSON ST","1900 ROBSON ST 1900 ROBSON ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2924672,-123.1373052,1,49.292746275299,-123.136999046152
"9104","Mischief Under $5000",2009,12,"1500 DAVIE ST","1500 DAVIE ST 1500 DAVIE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2844263,-123.1377618,1,49.2849164801535,-123.137653821382
"9105","Mischief Under $5000",2009,12,"1100 BURNABY ST","1100 BURNABY ST 1100 BURNABY ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2796268,-123.1325035,1,49.2798522913044,-123.132317288059
"9106","Mischief Under $5000",2009,12,"1200 E 13TH AVE","1200 E 13TH AVE 1200 E 13TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.258619,-123.079412,1,49.2588767615054,-123.079017784833
"9107","Mischief Under $5000",2009,12,"100 E HASTINGS ST","100 E HASTINGS ST 100 E HASTINGS ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2812718,-123.1021792,1,49.2814700178805,-123.101777557099
"9108","Mischief Under $5000",2009,12,"1700 E 6TH AVE","1700 E 6TH AVE 1700 E 6TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2649251,-123.0695199,1,49.2650532297855,-123.069297175641
"9109","Mischief Under $5000",2009,12,"900 HORNBY ST","900 HORNBY ST 900 HORNBY ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2813167,-123.1234445,1,49.2814921474239,-123.123282232147
"9110","Mischief Under $5000",2009,12,"KINGSWAY AVE / TYNE ST","KINGSWAY AVE / TYNE ST KINGSWAY AVE / TYNE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.24606,-123.06708,1,49.2462208352243,-123.066666045974
"9111","Mischief Under $5000",2009,12,"2900 E 3RD AVE","2900 E 3RD AVE 2900 E 3RD AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2674751,-123.0439883,1,49.2677838251573,-123.0436747812
"9112","Mischief Under $5000",2009,12,"2200 COMMERCIAL DR","2200 COMMERCIAL DR 2200 COMMERCIAL DR  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2649076,-123.0695951,1,49.2651499019183,-123.069386216369
"9113","Mischief Under $5000",2009,12,"600 RAYMUR AVE","600 RAYMUR AVE 600 RAYMUR AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2790494,-123.0829523,1,49.2794510374322,-123.082621646637
"9114","Mischief Under $5000",2009,12,"2600 VINE ST","2600 VINE ST 2600 VINE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2628838,-123.1575451,1,49.2631654440898,-123.157298288472
"9115","Mischief Under $5000",2009,12,"5500 SHERBROOKE ST","5500 SHERBROOKE ST 5500 SHERBROOKE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2347523,-123.0809851,1,49.2351863510031,-123.080757544813
"9116","Mischief Under $5000",2009,12,"100 DAVIE ST","100 DAVIE ST 100 DAVIE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2729763,-123.1200325,1,49.2733382653228,-123.119584139743
"9117","Mischief Under $5000",2009,12,"1200 W 12TH AVE","1200 W 12TH AVE 1200 W 12TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2605151,-123.1316234,1,49.2607453965774,-123.131125468688
"9118","Mischief Under $5000",2009,12,"6300 WILLOW ST","6300 WILLOW ST 6300 WILLOW ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2280021,-123.1228545,1,49.2283440641571,-123.122514963533
"9119","Mischief Under $5000",2009,12,"800 W 12TH AVE","800 W 12TH AVE 800 W 12TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2603751,-123.12194,1,49.2606754752244,-123.121583029112
"9120","Mischief Under $5000",2009,12,"2500 ST CATHERINES ST","2500 ST CATHERINES ST 2500 ST CATHERINES ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2622925,-123.085043,1,49.2625991799157,-123.084757637411
"9121","Mischief Under $5000",2009,12,"900 SEYMOUR ST","900 SEYMOUR ST 900 SEYMOUR ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.27925,-123.12051,1,49.2796587370126,-123.12014674
"9122","Mischief Under $5000",2009,12,"2400 TRIUMPH ST","2400 TRIUMPH ST 2400 TRIUMPH ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2837651,-123.056318,1,49.2840714059861,-123.055947664679
"9123","Mischief Under $5000",2009,12,"3500 VICTORIA DR","3500 VICTORIA DR 3500 VICTORIA DR  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2536857,-123.0659109,1,49.2540041646219,-123.065787736347
"9124","Mischief Under $5000",2009,12,"400 E BROADWAY AVE","400 E BROADWAY AVE 400 E BROADWAY AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2624394,-123.0957679,1,49.2628681673189,-123.095507868049
"9125","Mischief Under $5000",2009,12,"100 CAMBIE ST","100 CAMBIE ST 100 CAMBIE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2844585,-123.1085359,1,49.2848016693172,-123.10811755563
"9126","Mischief Under $5000",2009,12,"5400 SLOCAN ST","5400 SLOCAN ST 5400 SLOCAN ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2356758,-123.0540633,1,49.2360808329166,-123.053603737168
"9127","Mischief Under $5000",2009,12,"1000 BROUGHTON ST","1000 BROUGHTON ST 1000 BROUGHTON ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2855799,-123.13323,1,49.2857769046089,-123.13299571182
"9128","Mischief Under $5000",2009,12,"1000 ROBSON ST","1000 ROBSON ST 1000 ROBSON ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.28333,-123.12328,1,49.2835882163428,-123.1231712235
"9129","Mischief Under $5000",2009,12,"4700 KNIGHT ST","4700 KNIGHT ST 4700 KNIGHT ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2429301,-123.0761241,1,49.2433562070511,-123.075820720572
"9130","Mischief Under $5000",2009,12,"1300 GRANVILLE ST","1300 GRANVILLE ST 1300 GRANVILLE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.27576,-123.12771,1,49.276098687572,-123.127454757462
"9131","Mischief Under $5000",2009,12,"100 DRAKE ST","100 DRAKE ST 100 DRAKE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2719285,-123.1216797,1,49.2723511948778,-123.12151217601
"9132","Mischief Under $5000",2009,12,"300 E 1ST AVE","300 E 1ST AVE 300 E 1ST AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2681534,-123.0972514,1,49.2682787808858,-123.096792414174
"9133","Mischief Under $5000",2009,12,"1800 SPYGLASS PL","1800 SPYGLASS PL 1800 SPYGLASS PL  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.27031,-123.11489,1,49.2707704378287,-123.114444806658
"9134","Mischief Under $5000",2009,12,"3600 W BROADWAY AVE","3600 W BROADWAY AVE 3600 W BROADWAY AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2642151,-123.1839823,1,49.2643295860671,-123.18365313934
"9135","Mischief Under $5000",2009,12,"500 DUNSMUIR ST","500 DUNSMUIR ST 500 DUNSMUIR ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.28229,-123.11511,1,49.2824434011582,-123.114979289754
"9136","Mischief Under $5000",2009,12,"1500 E 37TH AVE","1500 E 37TH AVE 1500 E 37TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2367051,-123.0741399,1,49.2370065441976,-123.073881909447
"9137","Mischief Under $5000",2009,12,"300 DUNLEVY AVE","300 DUNLEVY AVE 300 DUNLEVY AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2820254,-123.0951275,1,49.2822085956163,-123.094687008072
"9138","Mischief Under $5000",2009,12,"5400 COMMERCIAL ST","5400 COMMERCIAL ST 5400 COMMERCIAL ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2351542,-123.0685351,1,49.2355752953183,-123.068396378777
"9139","Mischief Under $5000",2009,12,"5400 SLOCAN ST","5400 SLOCAN ST 5400 SLOCAN ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2356758,-123.0540633,1,49.2358521455262,-123.053679530867
"9140","Mischief Under $5000",2009,12,"6600 MAIN ST","6600 MAIN ST 6600 MAIN ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2246172,-123.1014545,1,49.2249359131399,-123.101252013892
"9141","Mischief Under $5000",2009,12,"ABBOTT ST / W HASTINGS ST","ABBOTT ST / W HASTINGS ST ABBOTT ST / W HASTINGS ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.28035,-123.10761,1,49.2804778385511,-123.107178530168
"9142","Mischief Under $5000",2009,12,"1700 E 2ND AVE","1700 E 2ND AVE 1700 E 2ND AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2685751,-123.0694208,1,49.2687481496055,-123.069152718897
"9143","Mischief Under $5000",2009,12,"100 E PENDER ST","100 E PENDER ST 100 E PENDER ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.28017,-123.10214,1,49.2805860492015,-123.101958216041
"9144","Mischief Under $5000",2009,12,"5300 BRUCE ST","5300 BRUCE ST 5300 BRUCE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2366107,-123.0698851,1,49.2369188664197,-123.069642888101
"9145","Mischief Under $5000",2009,12,"6000 TISDALL ST","6000 TISDALL ST 6000 TISDALL ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2310614,-123.1216285,1,49.2314723365826,-123.121220905869
"9146","Mischief Under $5000",2009,12,"1000 E 35TH AVE","1000 E 35TH AVE 1000 E 35TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2381644,-123.0844795,1,49.2386575032119,-123.084182500055
"9147","Mischief Under $5000",2009,12,"800 E HASTINGS ST","800 E HASTINGS ST 800 E HASTINGS ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2809643,-123.0868638,1,49.2814051778974,-123.086744724097
"9148","Mischief Under $5000",2009,12,"E BROADWAY AVE / WINDSOR ST","E BROADWAY AVE / WINDSOR ST E BROADWAY AVE / WINDSOR ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.24832,-123.08391,1,49.2487299427174,-123.083726987773
"9149","Mischief Under $5000",2009,12,"600 W 41ST AVE","600 W 41ST AVE 600 W 41ST AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2334308,-123.1170049,1,49.2337429531418,-123.116891098635
"9150","Mischief Under $5000",2009,12,"100 E 28TH AVE","100 E 28TH AVE 100 E 28TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2459051,-123.1035916,1,49.2461846342165,-123.103310770383
"9151","Mischief Under $5000",2009,12,"100 JACKSON AVE","100 JACKSON AVE 100 JACKSON AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2838521,-123.0931241,1,49.2840844023139,-123.092986724096
"9152","Mischief Under $5000",2009,12,"300 TERMINAL AVE","300 TERMINAL AVE 300 TERMINAL AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2722001,-123.0978569,1,49.2723920893004,-123.097549833629
"9153","Mischief Under $5000",2009,12,"100 E 35TH AVE","100 E 35TH AVE 100 E 35TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2389351,-123.1032317,1,49.2391579663897,-123.103059383995
"9154","Mischief Under $5000",2009,12,"E HASTINGS ST / RENFREW ST","E HASTINGS ST / RENFREW ST E HASTINGS ST / RENFREW ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.27717,-123.04409,1,49.2774831844172,-123.043624305047
"9155","Mischief Under $5000",2009,12,"1600 CYPRESS ST","1600 CYPRESS ST 1600 CYPRESS ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2714148,-123.1476951,1,49.2717010365978,-123.147423643559
"9156","Mischief Under $5000",2009,12,"4500 W 10TH AVE","4500 W 10TH AVE 4500 W 10TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2637151,-123.2093121,1,49.2638469591119,-123.209157555501
"9157","Mischief Under $5000",2009,12,"3000 W 6TH AVE","3000 W 6TH AVE 3000 W 6TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2665538,-123.1724709,1,49.2668686700682,-123.17229768964
"9158","Mischief Under $5000",2009,12,"500 W GEORGIA ST","500 W GEORGIA ST 500 W GEORGIA ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2812053,-123.1163584,1,49.2813999078111,-123.115989185951
"9159","Mischief Under $5000",2009,12,"5000 JOYCE ST","5000 JOYCE ST 5000 JOYCE ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2393115,-123.0306153,1,49.2397310613685,-123.030124022718
"9160","Mischief Under $5000",2009,12,"1000 RICHARDS ST","1000 RICHARDS ST 1000 RICHARDS ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.277729,-123.1211458,1,49.2780395355645,-123.120730333047
"9161","Mischief Under $5000",2009,12,"2500 E 15TH AVE","2500 E 15TH AVE 2500 E 15TH AVE  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2564949,-123.0547242,1,49.256671881795,-123.054554360354
"9162","Mischief Under $5000",2009,12,"100 PRIOR ST","100 PRIOR ST 100 PRIOR ST  , Vancouver, BC, Canada, Vancouver, BC, Canada, Vancouver, BC, Canada",49.2766349,-123.1019342,1,49.2769142110847,-123.101826969492
